CustomerID,TenureMonths,ContractType,MonthlyCharges,SupportTickets,FeatureUsageScore,TotalCharges,Churn
CUST-4160,22,Month-to-month,85.01844015496138,7,80,2011.8535545859168,0
CUST-4161,15,One year,71.9188733061676,3,64,1109.504007743821,0
CUST-4162,47,Month-to-month,66.39805020117022,0,76,2742.8252924481826,0
CUST-4163,19,Month-to-month,20.0,6,99,328.3590070264006,0
CUST-4164,46,Month-to-month,69.34757027301234,8,42,3082.0655994409203,0
CUST-4165,23,One year,64.74353076618195,4,46,1767.9939498431454,0
CUST-4166,19,Month-to-month,80.77871101246122,2,40,1669.1641124841312,0
CUST-4167,2,Month-to-month,76.83913414767231,2,71,133.61509212869748,0
CUST-4168,63,Month-to-month,84.91582014122793,7,55,5110.888559364701,0
CUST-4169,3,Month-to-month,92.86078862595188,0,72,272.4300640152797,0
CUST-4170,3,Two year,89.99491489052005,9,42,270.34504186774154,1
CUST-4171,29,Month-to-month,50.81503235885499,6,83,1588.1973127323784,0
CUST-4172,55,Month-to-month,104.86028287966356,4,56,5350.093016964991,0
CUST-4173,40,Month-to-month,83.8413674376947,8,63,3782.739542162537,0
CUST-4174,63,One year,77.6889632468503,2,31,5165.979620517597,1
CUST-4175,66,Month-to-month,94.47040546584867,8,98,6020.425807856904,0
CUST-4176,59,Month-to-month,32.67248637631424,0,58,2131.6278350952684,0
CUST-4177,59,Two year,31.724375153326296,7,95,2235.1519643887436,0
CUST-4178,71,Month-to-month,77.5227518713603,0,66,5366.082615860503,0
CUST-4179,15,Month-to-month,48.197926379591244,2,60,787.8810536532749,0
CUST-4180,7,Month-to-month,139.3934892798998,5,70,887.3123075520301,0
CUST-4181,8,One year,56.075192828593444,3,98,463.5664515079735,0
CUST-4182,29,One year,82.05375081872626,4,77,2410.2081903685967,0
CUST-4183,21,Two year,76.46479877959662,6,76,1601.7356186282,1
CUST-4184,53,Month-to-month,45.67800269633403,5,43,2218.361779007525,0
CUST-4185,17,One year,65.38193297156732,7,66,1276.9691206470295,0
CUST-4186,27,One year,59.35266169031941,0,89,1477.8654896994317,0
CUST-4187,3,Month-to-month,67.64507013105718,4,90,206.21953665582691,0
CUST-4188,69,Month-to-month,83.99795239691191,9,63,6529.638390042943,0
CUST-4189,1,Month-to-month,46.03675521550238,4,81,39.87661855993495,0
CUST-4190,36,Month-to-month,93.42066743374161,8,57,2703.521208777443,0
CUST-4191,24,Month-to-month,74.40220257689336,6,24,1788.5256850844291,0
CUST-4192,4,Month-to-month,101.96726427196697,4,75,429.81127805180756,0
CUST-4193,22,Month-to-month,35.57760918638327,6,85,858.207345566994,0
CUST-4194,58,Month-to-month,20.0,1,31,941.8164413633448,0
CUST-4195,60,Month-to-month,79.559377997499,2,37,4387.895753600494,0
CUST-4196,27,Month-to-month,60.98899932449839,3,61,1697.3498354457927,0
CUST-4197,5,One year,67.53524182747643,3,80,255.27625477848366,0
CUST-4198,40,Month-to-month,79.07719272605624,0,41,3089.6254669294462,0
CUST-4199,8,Month-to-month,43.34995021659774,1,32,391.02360885181986,0
CUST-4200,12,One year,62.22543935831802,8,34,712.7019876660258,1
CUST-4201,25,Month-to-month,64.38985400592743,0,58,1723.893606397643,0
CUST-4202,66,Month-to-month,78.74260293040376,6,25,5402.192452782345,0
CUST-4203,58,Two year,105.13102343881889,1,84,6222.977875112416,1
CUST-4204,50,Month-to-month,35.918280405706874,6,68,1428.4172578069508,0
CUST-4205,59,One year,121.89826290455159,3,67,7634.808972509029,0
CUST-4206,66,One year,24.32079015901165,2,35,1473.4637046588825,0
CUST-4207,31,Month-to-month,56.555259942562714,2,92,1627.3530328928175,0
CUST-4208,23,Two year,95.65140314725303,1,86,2001.9938803066752,1
CUST-4209,27,Month-to-month,75.77168894809503,4,53,1697.2262421022438,1
CUST-4210,18,Month-to-month,79.49353911538934,8,59,1381.6373893335353,0
CUST-4211,57,Two year,47.44021379423896,7,46,2682.479415230012,1
CUST-4212,45,One year,75.09818791381505,3,90,3876.3086534324166,0
CUST-4213,5,One year,23.910291136773175,0,86,125.33557889832578,0
CUST-4214,65,Month-to-month,102.07077540822661,7,50,6952.521223911801,0
CUST-4215,37,Month-to-month,39.56107673142624,1,54,1397.035882409222,0
CUST-4216,29,One year,111.06686932248655,1,46,3382.3413740540623,1
CUST-4217,8,Month-to-month,104.63347425145668,4,98,697.3384090260553,0
CUST-4218,26,One year,69.07396149463199,7,79,1549.809095438488,0
CUST-4219,70,One year,30.344061964003544,2,84,2080.216735167405,0
CUST-4220,38,Month-to-month,68.71803300911132,7,37,3115.9842181737636,0
CUST-4221,66,Month-to-month,107.8429659815734,1,65,6599.812650238165,0
CUST-4222,33,One year,61.99964424077317,2,23,2333.005245808327,0
CUST-4223,39,One year,86.89290854839003,6,47,3546.2678093443365,1
CUST-4224,6,One year,92.87216679285392,8,37,574.8692550349909,1
CUST-4225,44,Month-to-month,20.73730082349613,9,84,930.0422868767496,0
CUST-4226,16,Month-to-month,87.35375932365949,1,60,1414.9352425717566,0
CUST-4227,25,Month-to-month,76.97544783942897,2,86,2125.3830543794584,0
CUST-4228,55,One year,65.42878091042155,6,40,3981.8543927566348,0
CUST-4229,60,One year,107.53803614027915,3,63,6374.022288856414,0
CUST-4230,1,Month-to-month,84.67631678477753,0,50,92.24551355192209,0
CUST-4231,55,Month-to-month,63.74992325282602,0,22,2829.355370562928,0
CUST-4232,55,Month-to-month,75.6593806821045,9,75,4082.7378149215147,0
CUST-4233,58,One year,50.79495081789446,8,84,2740.4616993107784,0
CUST-4234,26,Month-to-month,39.672382717210944,9,92,1021.4920401885513,0
CUST-4235,29,One year,63.7125593886655,8,47,1556.607991719417,0
CUST-4236,20,One year,70.27128016469004,5,98,1398.8316609513554,0
CUST-4237,23,Two year,48.83378439500837,1,66,1152.010447013573,0
CUST-4238,51,Month-to-month,46.94758064473366,1,26,2245.1157273660942,0
CUST-4239,53,One year,71.92870502408627,0,97,3414.549259700036,0
CUST-4240,58,One year,60.43514338636346,7,24,3384.433971378233,1
CUST-4241,33,Two year,91.63020262351961,7,62,2678.8528258207125,1
CUST-4242,45,Month-to-month,65.40072223591145,4,84,2599.479873784823,0
CUST-4243,21,One year,61.510631339346205,3,45,1235.6546818209076,1
CUST-4244,1,One year,103.97518235606414,7,96,101.28374765425006,1
CUST-4245,65,One year,64.78950105745076,3,30,5251.413375530494,0
CUST-4246,70,One year,20.0,5,50,1264.0906339022513,0
CUST-4247,4,Month-to-month,84.04476283094763,4,51,359.5523671484187,0
CUST-4248,53,One year,45.64076695830168,2,46,2429.283495664199,0
CUST-4249,51,One year,68.24142283179926,8,97,3451.979434969476,0
CUST-4250,68,Two year,104.6700176503113,2,96,6885.896629332557,0
CUST-4251,65,One year,38.65248675018445,1,75,2650.849640912195,0
CUST-4252,60,Two year,59.245944621962146,2,31,3239.1616615874204,0
CUST-4253,3,Month-to-month,66.35930556284922,8,76,179.19897692688994,0
CUST-4254,52,Month-to-month,50.375701206569964,2,64,3087.3528990815657,0
CUST-4255,46,Month-to-month,82.83213448614718,8,89,3441.5402921672962,0
CUST-4256,60,One year,36.413812288186065,5,78,2031.666313004834,0
CUST-4257,28,One year,53.89136867977093,2,60,1599.920873771484,0
CUST-4258,32,Two year,106.7123343339922,5,55,3435.721436510329,1
CUST-4259,24,One year,67.79983154134614,1,36,1661.6977831393667,0
CUST-4260,28,Month-to-month,66.95503700078396,4,56,1879.2429822144659,0
CUST-4261,1,Month-to-month,94.02883863894327,6,32,91.63283671930576,1
CUST-4262,22,Month-to-month,50.848419034535524,4,22,1014.8687232701909,0
CUST-4263,13,Month-to-month,148.13014204164924,2,96,2149.284378632567,1
CUST-4264,20,Month-to-month,77.53942097148655,0,90,1391.6712612412027,0
CUST-4265,38,Month-to-month,74.65742853959338,4,23,3337.5058374025557,0
CUST-4266,1,Month-to-month,75.78730096632651,5,43,78.83756703401745,0
CUST-4267,12,Month-to-month,54.72044434283144,9,98,647.435541608721,0
CUST-4268,40,Two year,58.59562670779597,7,36,2581.239409807575,0
CUST-4269,28,Month-to-month,51.90174196266556,7,52,1342.5790357093838,0
CUST-4270,33,Two year,71.7512452717067,5,60,2546.824643759782,1
CUST-4271,13,Month-to-month,102.26185674302397,2,93,1365.1105252345642,0
CUST-4272,41,Month-to-month,104.1734188989316,7,46,4559.288683990407,0
CUST-4273,47,Two year,118.54439604548823,7,53,5551.154707578709,1
CUST-4274,55,Month-to-month,80.7870600893383,2,91,4652.378069788002,0
CUST-4275,49,Month-to-month,78.98279090915834,7,83,3692.2382683670266,0
CUST-4276,64,Month-to-month,41.78785396780806,1,83,2180.4184422173375,0
CUST-4277,45,Month-to-month,65.40546884701673,6,43,2818.434144618807,0
CUST-4278,28,One year,49.19341541286923,6,52,1362.387045387383,0
CUST-4279,56,One year,65.1411664407276,7,27,3210.344055210478,1
CUST-4280,46,Month-to-month,86.54823334606073,5,93,4765.068262952939,0
CUST-4281,1,Month-to-month,93.51365133656479,6,36,103.633358365164,0
CUST-4282,59,Month-to-month,94.14320077233724,1,68,6019.507672468683,0
CUST-4283,23,Month-to-month,73.81094642912656,2,70,1553.3452440215406,0
CUST-4284,42,Month-to-month,52.89552544585042,8,22,3006.082446772223,0
CUST-4285,6,Month-to-month,80.93214031079296,2,86,553.6300855738391,0
CUST-4286,19,Month-to-month,52.740541140536415,2,72,1235.1985094203553,0
CUST-4287,37,Month-to-month,118.23709055522167,9,78,4560.7820376593945,0
CUST-4288,8,One year,56.448626275462544,6,37,422.35120393313804,1
CUST-4289,59,Month-to-month,89.19757305024669,2,69,5900.851304607053,0
CUST-4290,17,Month-to-month,107.63007684016505,2,92,2030.2820704312005,0
CUST-4291,32,Month-to-month,102.82834882779578,0,96,3268.7494097631784,0
CUST-4292,16,Month-to-month,56.10378304550878,6,47,996.5611634946072,0
CUST-4293,35,One year,109.72162046947804,9,29,4348.343281378985,1
CUST-4294,44,Month-to-month,66.8270047664352,5,49,2669.081497976706,0
CUST-4295,67,One year,84.66110433417991,4,27,5949.976078933591,0
CUST-4296,4,One year,101.72872180913583,2,83,405.0174624895458,0
CUST-4297,54,One year,74.30124333577368,1,81,4020.7419696523057,0
CUST-4298,3,One year,37.776429035726096,9,43,141.1053147110881,1
CUST-4299,42,Month-to-month,103.53641358662148,3,43,3837.0388120683538,0
CUST-4300,17,One year,118.29015937147727,1,59,2295.689581171193,1
CUST-4301,67,One year,65.26091199282537,9,69,4164.7736300315655,0
CUST-4302,66,One year,103.48063321649697,6,99,7376.67656800549,0
CUST-4303,54,Month-to-month,92.74402079264026,5,87,3868.2802423896505,0
CUST-4304,14,One year,67.68019830009774,7,97,963.7665654627847,0
CUST-4305,13,One year,53.962736184768374,7,74,748.02017025241,0
CUST-4306,22,One year,92.25006691163212,0,88,1964.370742905063,0
CUST-4307,2,Month-to-month,22.729739459339527,7,98,42.596599754757435,0
CUST-4308,26,Month-to-month,98.96395060884713,6,65,2674.8170311787358,0
CUST-4309,61,Month-to-month,109.25346877310959,1,74,6526.086405538515,0
CUST-4310,2,Month-to-month,73.21423295741194,0,44,161.33888469035472,0
CUST-4311,46,Month-to-month,102.40376120845943,4,48,5097.528799032585,0
CUST-4312,52,Month-to-month,64.73284711017266,7,26,3220.713393738555,1
CUST-4313,42,Month-to-month,110.12691861871974,2,36,4615.475908844879,0
CUST-4314,41,One year,117.282472239267,0,65,4755.436339997061,0
CUST-4315,47,Month-to-month,104.16145796670926,1,41,5038.794151320956,0
CUST-4316,63,One year,76.26927261347328,1,33,4420.743204481729,0
CUST-4317,9,One year,108.12508521366198,2,79,1123.6340438453508,0
CUST-4318,61,One year,82.86653329725623,2,83,5258.935237194554,0
CUST-4319,43,Month-to-month,113.12286992104501,1,96,4540.760087819407,0
CUST-4320,28,Month-to-month,77.73926608244635,3,50,1910.156867124273,0
CUST-4321,55,Two year,152.65844629415375,3,93,8945.38868967422,0
CUST-4322,6,Two year,92.61325297554515,1,65,446.8345544559448,0
CUST-4323,71,One year,64.62615206223734,7,83,4474.83914369051,0
CUST-4324,20,Month-to-month,81.28647090987879,4,62,1543.6291612842801,0
CUST-4325,49,Month-to-month,55.99279258764311,7,23,2826.9639778027836,0
CUST-4326,44,Month-to-month,123.11588239012835,1,74,6075.754568196334,0
CUST-4327,47,One year,77.23611895872611,6,41,3491.976145302606,1
CUST-4328,35,Month-to-month,59.125901607013446,6,85,2275.2417842193227,0
CUST-4329,14,Month-to-month,83.63064462718043,9,67,1028.91137129665,1
CUST-4330,39,One year,76.66466803338456,0,77,2736.1667714814507,0
CUST-4331,49,One year,66.62181823616048,5,32,3499.7901448443017,1
CUST-4332,61,One year,93.10456016313015,3,99,4796.749890542493,0
CUST-4333,55,Month-to-month,59.46296459048162,9,76,2902.917988547519,0
CUST-4334,29,Two year,93.75216131005217,2,73,2552.609450192642,0
CUST-4335,34,Month-to-month,119.42424603248656,7,95,4501.529069222857,0
CUST-4336,29,Month-to-month,64.60230640247542,7,70,1961.3110080003669,0
CUST-4337,29,One year,82.75211293206812,0,35,2338.6850209941213,0
CUST-4338,51,Month-to-month,136.48849496904123,0,98,6995.777021135505,0
CUST-4339,59,Month-to-month,64.95943807131724,3,83,4405.019987333999,0
CUST-4340,6,Month-to-month,80.20141012434335,0,30,512.4386458117474,0
CUST-4341,38,Month-to-month,84.29387138087293,3,94,2965.7712192701715,0
CUST-4342,19,Month-to-month,46.77413029308107,8,61,854.3312104506853,0
CUST-4343,42,One year,105.80154116802336,4,81,4309.0617755077365,0
CUST-4344,5,One year,70.13644160531669,4,63,387.8067172122191,0
CUST-4345,8,One year,60.092683472580156,1,60,465.7345118136173,0
CUST-4346,32,One year,98.6612128219691,1,46,2893.1466796853065,1
CUST-4347,37,Month-to-month,96.39062584929164,4,88,3575.47582785781,0
CUST-4348,59,Month-to-month,36.89443947216672,0,96,2585.0725196203603,0
CUST-4349,2,One year,62.401588631341625,7,48,142.01534709785577,1
CUST-4350,16,Month-to-month,74.40778866251523,9,31,1044.1799820998147,1
CUST-4351,40,Month-to-month,62.088588907680275,6,63,2288.6744242342606,0
CUST-4352,63,Two year,72.8689697923176,3,61,4977.991435533684,1
CUST-4353,47,Two year,33.666630947578454,8,30,1642.821225835195,0
CUST-4354,52,One year,101.63103309682963,8,97,5627.7860837801,0
CUST-4355,42,One year,64.5037725770582,9,35,2871.29348301062,1
CUST-4356,41,Month-to-month,88.38776127705233,3,45,3935.350432632951,0
CUST-4357,46,Month-to-month,72.40275514742953,1,50,2989.404623205633,0
CUST-4358,23,Month-to-month,32.990454741644484,3,85,674.5642961768959,0
CUST-4359,71,One year,99.98695532367812,6,34,6563.68166421365,0
CUST-4360,54,Month-to-month,40.04021637559683,2,85,1909.4091087060615,0
CUST-4361,26,Month-to-month,108.59868392464124,7,39,2679.4366129525515,1
CUST-4362,25,Month-to-month,64.02922918791248,9,62,1535.8027032776508,0
CUST-4363,25,Month-to-month,72.40904880135786,3,88,1772.5906706347212,0
CUST-4364,14,One year,81.0286810529117,6,86,929.777166549333,0
CUST-4365,30,Month-to-month,65.82083610690704,8,33,1849.0363348545459,0
CUST-4366,6,Month-to-month,97.74641834699543,4,51,717.315590216744,0
CUST-4367,9,Month-to-month,99.46455909085108,6,28,897.5808905919937,0
CUST-4368,44,Month-to-month,61.91391813111282,7,39,2274.026140328617,0
CUST-4369,67,Month-to-month,103.31911430267117,4,91,7207.78744053178,0
CUST-4370,62,One year,75.68673749167017,9,61,4309.046001796032,0
CUST-4371,70,Month-to-month,43.082888368832464,0,25,3619.402564543737,0
CUST-4372,34,One year,115.3996619210233,7,34,4475.391463680913,1
CUST-4373,17,Two year,104.08836820122566,6,81,1634.1653804422901,1
CUST-4374,69,Month-to-month,67.3370961844972,4,25,5153.990935153216,0
CUST-4375,42,Month-to-month,60.54751310334305,7,83,2461.6493215767955,0
CUST-4376,28,Month-to-month,84.44407891562679,6,39,2505.3363191309313,0
CUST-4377,3,Month-to-month,69.1216124641064,5,91,220.75112016221766,0
CUST-4378,20,Month-to-month,87.3764597201072,3,81,1859.5172722871812,0
CUST-4379,36,Month-to-month,57.525870446889094,3,34,2064.3021214493315,0
CUST-4380,36,Month-to-month,95.27025514878447,8,86,3611.0973279337513,0
CUST-4381,14,Month-to-month,56.15878800217793,8,39,783.1978396184217,1
CUST-4382,19,Month-to-month,78.32082244522549,2,91,1530.188312561158,0
CUST-4383,57,One year,125.49472900749478,9,48,6926.264150013989,0
CUST-4384,54,Month-to-month,107.4371126421112,6,60,5658.209073697736,0
CUST-4385,23,Month-to-month,63.172933280890746,3,53,1454.2080351522454,0
CUST-4386,43,Month-to-month,86.8679118057111,6,20,3634.941435460202,0
CUST-4387,11,One year,23.939072691299256,0,96,223.89225729626398,0
CUST-4388,71,Two year,53.14982175840413,0,51,3791.387410016575,0
CUST-4389,70,Month-to-month,102.60829706098207,8,91,8121.7003291873425,0
CUST-4390,46,One year,115.94892551696262,6,61,4981.7579573585335,1
CUST-4391,55,One year,27.752889664613388,9,60,1548.687749260416,1
CUST-4392,66,Month-to-month,66.77698817155647,5,27,4081.6836790723432,0
CUST-4393,11,Month-to-month,95.75695696071372,3,58,947.3981655018083,0
CUST-4394,70,Two year,68.28257073981413,3,94,3758.414413889543,0
CUST-4395,64,Month-to-month,50.75948869378038,9,96,2846.4974335630222,0
CUST-4396,42,One year,69.53161080699091,1,37,3245.1937159871077,0
CUST-4397,43,One year,70.63197352584567,8,79,2722.1804774233538,1
CUST-4398,37,Month-to-month,80.19922755548065,4,46,3186.68929175982,0
CUST-4399,14,Month-to-month,128.11800309239752,3,45,1743.9022996525864,0
CUST-4400,34,Month-to-month,79.68948027340616,9,36,2353.7498900876612,1
CUST-4401,47,One year,59.36573254466979,3,49,2798.663963570563,1
CUST-4402,51,Two year,46.647914651226,0,94,2630.0869497978438,0
CUST-4403,68,One year,64.27374814338707,4,53,4633.278613970403,0
CUST-4404,54,Month-to-month,53.34494598706106,4,69,2805.4797202329955,0
CUST-4405,61,Month-to-month,101.9336835868821,3,80,6165.361563119662,0
CUST-4406,27,Month-to-month,69.73369227476702,9,48,1621.6124253004455,0
CUST-4407,69,Month-to-month,85.61088797062993,6,20,6995.81607176648,0
CUST-4408,47,One year,106.9303649580388,4,45,5567.204199842368,1
CUST-4409,68,Month-to-month,93.07857570194047,0,68,6200.416543582514,0
CUST-4410,32,Month-to-month,69.93396415961153,7,51,2305.877599442633,0
CUST-4411,70,Month-to-month,54.65302241857881,8,90,4364.311415163398,0
CUST-4412,49,One year,100.97426872958664,9,89,5306.2522823460495,0
CUST-4413,12,One year,41.34284571131063,0,85,475.9713214804853,0
CUST-4414,57,One year,47.191182096112016,3,64,2982.5488135568676,0
CUST-4415,21,One year,80.9880865940828,6,43,1540.4272786115027,1
CUST-4416,24,Two year,130.82665708559236,6,39,2568.209101387602,1
CUST-4417,35,Month-to-month,60.350777940267825,4,58,2148.621731964009,0
CUST-4418,26,Month-to-month,85.4329218057541,6,27,2457.2308792435806,0
CUST-4419,23,One year,80.4502943124398,0,35,1756.8601165047683,0
CUST-4420,6,Month-to-month,94.60248744993712,3,25,596.0964192538124,0
CUST-4421,27,Month-to-month,64.22445055134682,7,97,1686.367274920014,0
CUST-4422,43,Month-to-month,69.22220222458668,1,75,2491.9584755736273,0
CUST-4423,23,One year,91.78891204920299,8,81,2072.1726084175766,1
CUST-4424,45,Month-to-month,64.96285137206841,6,42,2545.9730221094,0
CUST-4425,61,Month-to-month,60.36626294987078,7,56,3362.8945935381244,0
CUST-4426,38,One year,47.8294794003741,4,82,1686.0208886785651,0
CUST-4427,24,One year,20.0,0,78,521.0983806111884,0
CUST-4428,8,One year,54.2919475777765,8,81,429.76078038059563,0
CUST-4429,5,One year,97.89915376953044,9,30,463.98643658553743,1
CUST-4430,19,Month-to-month,54.49357899557808,2,90,1218.45054760227,0
CUST-4431,21,Month-to-month,111.98923753030888,1,59,2290.9060158700904,0
CUST-4432,47,One year,70.82194628516959,2,21,2833.400923490933,1
CUST-4433,9,Month-to-month,102.758594104971,1,73,803.3983243727032,0
CUST-4434,10,Month-to-month,72.98243612173741,7,97,685.9794490773697,0
CUST-4435,58,One year,45.94138016156117,0,93,2833.385511396459,0
CUST-4436,14,One year,33.94884759645465,9,69,481.28650659652163,0
CUST-4437,41,One year,126.19856411643045,8,83,4599.239600933086,1
CUST-4438,53,Month-to-month,69.74255056955457,6,52,4057.162754558256,0
CUST-4439,18,One year,120.79970214636049,2,33,1962.2545813863933,1
CUST-4440,56,Month-to-month,97.08951065535916,7,90,6655.9081298522515,0
CUST-4441,21,Month-to-month,62.942230371357894,0,48,1420.3509960874483,0
CUST-4442,42,Month-to-month,86.81436117595842,8,30,3406.557113411271,1
CUST-4443,1,Month-to-month,108.20698225430364,4,95,99.98956372416976,0
CUST-4444,35,Month-to-month,42.91429052222901,9,80,1669.9132928654226,0
CUST-4445,60,Month-to-month,90.88773959253204,6,73,5633.353516128185,0
CUST-4446,22,Month-to-month,61.35859839543099,3,43,1531.6635740452118,0
CUST-4447,54,One year,79.4063945765535,0,83,3929.044162904367,0
CUST-4448,30,Month-to-month,63.88450964326201,2,26,1739.8795220591178,0
CUST-4449,31,Month-to-month,91.57155714232353,3,41,3046.9150080616955,0
CUST-4450,29,Month-to-month,52.9877883841215,7,88,1614.2119186553516,0
CUST-4451,52,One year,64.78712487860909,5,74,3416.3994210733567,0
CUST-4452,56,Month-to-month,82.10618973760205,7,61,5542.337130783082,0
CUST-4453,56,Month-to-month,102.02236869381673,8,96,5517.281556679673,0
CUST-4454,63,One year,39.777998577502494,4,70,2619.9311026643204,0
CUST-4455,3,One year,71.97384076863831,3,90,236.70248722650953,0
CUST-4456,18,One year,92.59522742254254,0,73,1533.1344152750946,0
CUST-4457,4,One year,78.26551709341437,8,51,388.6349790752464,1
CUST-4458,20,Month-to-month,79.76577843888529,7,97,1770.2319086630873,0
CUST-4459,35,Two year,46.69391090809098,6,89,1929.473470538417,1
CUST-4460,28,One year,39.007759469929624,7,73,1163.32163559709,0
CUST-4461,61,One year,96.69580531319484,8,80,6207.792295338665,1
CUST-4462,66,Month-to-month,114.15789789616869,5,80,8361.327405325083,0
CUST-4463,51,One year,115.49356893012506,6,40,5640.082490997712,0
CUST-4464,30,Month-to-month,55.969413880592825,8,55,1384.1673050879851,0
CUST-4465,26,Month-to-month,63.131128732944525,2,90,1446.9286981794019,0
CUST-4466,26,Two year,81.32134253408786,4,21,1784.154965069978,1
CUST-4467,39,Month-to-month,133.95566389488204,4,70,6038.727813632444,0
CUST-4468,7,Month-to-month,79.46937391821184,0,54,514.3562214546695,0
CUST-4469,15,Month-to-month,79.29594837927749,3,25,1058.3359932393378,0
CUST-4470,55,Month-to-month,88.17358072098469,8,25,5028.442890187303,0
CUST-4471,42,Month-to-month,54.3244284916319,5,46,2288.0613154150938,0
CUST-4472,35,One year,51.43569476409222,8,88,1616.7479242424731,0
CUST-4473,43,Month-to-month,120.56125550874806,5,75,4904.569025811876,0
CUST-4474,23,Month-to-month,76.52085790242046,5,47,1875.029625167051,0
CUST-4475,14,Month-to-month,120.02857695203508,2,98,1619.9275933309866,0
CUST-4476,42,One year,71.26778151450115,8,36,2953.982191247877,1
CUST-4477,63,Month-to-month,53.56272399726529,2,82,3379.2507911986327,0
CUST-4478,17,Month-to-month,79.93025214853049,5,98,1365.6190575200023,0
CUST-4479,33,One year,45.34016377912353,1,50,1483.3164608880854,0
CUST-4480,6,One year,60.134869199661914,9,55,417.8488360984781,1
CUST-4481,6,Month-to-month,57.68796137187304,4,43,342.1290583493402,0
CUST-4482,62,One year,68.53890506697154,2,60,2806.622645546911,0
CUST-4483,51,Month-to-month,86.38844899982072,6,50,3802.737296377711,0
CUST-4484,67,Month-to-month,67.66325131239678,1,52,4592.884390320903,0
CUST-4485,57,Month-to-month,75.09693154529383,1,45,4403.485173924877,0
CUST-4486,12,Month-to-month,55.95218057032465,4,43,656.5222055962108,0
CUST-4487,64,One year,111.011227330861,0,56,6861.698581155999,0
CUST-4488,56,Month-to-month,122.87888051008271,1,56,6528.101816987973,0
CUST-4489,69,Two year,87.71377682552205,4,43,4782.156604091449,1
CUST-4490,60,Month-to-month,38.27804101970986,9,91,2121.540051697361,0
CUST-4491,56,Month-to-month,96.17657928253816,3,50,5897.078404683711,0
CUST-4492,17,Two year,61.14611417992681,0,42,1098.8554870435637,0
CUST-4493,26,One year,51.02684549606527,3,75,1334.767012311812,0
CUST-4494,63,Month-to-month,74.62665010490082,6,41,5383.179677560197,0
CUST-4495,41,Month-to-month,61.26668459795246,4,61,2376.9818414195884,0
CUST-4496,23,One year,82.44005089584815,9,94,1975.348016964697,1
CUST-4497,48,Month-to-month,62.38378177668528,3,85,3369.1579865660196,0
CUST-4498,63,Month-to-month,36.53673311471562,3,22,2144.754221932028,0
CUST-4499,41,Month-to-month,63.174773768073344,8,98,2564.7302012771893,0
CUST-4500,56,Month-to-month,95.90908983481943,0,35,5678.815871373771,0
CUST-4501,57,Month-to-month,53.713026880891256,2,27,3356.3652179515043,0
CUST-4502,68,One year,38.73331767781429,0,29,2437.2422927517105,0
CUST-4503,69,Month-to-month,46.124781572240124,1,27,3284.1384401974738,0
CUST-4504,34,One year,93.93736541662084,4,20,3043.5067341423587,1
CUST-4505,14,Month-to-month,66.16415640099467,3,69,890.5553527912775,0
CUST-4506,2,Month-to-month,85.93954551321623,2,88,163.88100479692065,0
CUST-4507,6,One year,58.05331516466886,2,62,317.1943232187833,0
CUST-4508,36,Month-to-month,77.75404838707202,8,35,3398.124195028515,0
CUST-4509,41,Month-to-month,107.1287384946902,4,27,4515.777582974848,1
CUST-4510,3,One year,103.82140261846013,7,21,329.88907087209043,1
CUST-4511,6,One year,85.13139674247049,7,94,510.0423912308,1
CUST-4512,45,One year,74.84689448898745,4,78,3553.931704982899,1
CUST-4513,64,Month-to-month,92.98177302104243,2,60,6284.845447111736,0
CUST-4514,31,One year,53.18191478569636,6,60,1731.2917963048171,0
CUST-4515,47,Month-to-month,59.89217217942186,7,70,2954.4341479117115,0
CUST-4516,17,Month-to-month,83.69048735500179,6,62,1383.4907276322813,0
CUST-4517,61,Two year,81.9188465420635,4,42,4613.260044003881,1
CUST-4518,36,Month-to-month,103.03716569932416,0,65,3932.2046961031983,0
CUST-4519,9,Month-to-month,72.84080605983347,2,36,596.1131009206791,0
CUST-4520,36,One year,128.52838747682557,3,85,4902.60060529827,0
CUST-4521,7,One year,92.85859499004559,1,75,622.4359079135016,0
CUST-4522,56,Month-to-month,51.08087563312812,1,36,3463.795047050337,0
CUST-4523,35,Month-to-month,98.15462747663335,1,51,3847.6265668525803,0
CUST-4524,2,Month-to-month,80.4664803214164,5,93,151.98428114669343,0
CUST-4525,61,One year,98.53062597445873,0,81,5846.352141405836,0
CUST-4526,42,One year,67.99336075971559,2,87,3088.0569648427995,0
CUST-4527,65,Month-to-month,63.646668615308066,9,62,3364.792323848043,0
CUST-4528,56,Month-to-month,68.40659539533478,9,67,3617.300238678791,0
CUST-4529,4,Month-to-month,123.78874261779902,2,34,516.3735854955676,0
CUST-4530,53,Two year,66.39597428434581,9,80,4101.522086662439,1
CUST-4531,32,Month-to-month,69.81910175235598,3,68,2401.640958290339,0
CUST-4532,15,Month-to-month,68.86563240555496,0,61,1141.2537615819813,0
CUST-4533,57,One year,126.25901468804392,4,42,7922.689971094074,0
CUST-4534,28,Month-to-month,53.1679899985123,8,88,1552.6965601903853,0
CUST-4535,46,One year,29.69091238606599,0,21,1576.8920886946307,0
CUST-4536,55,Month-to-month,65.13466773382088,8,70,3638.603343479001,0
CUST-4537,31,One year,67.61096574025689,4,86,1847.9297718043017,0
CUST-4538,56,Month-to-month,40.11755761531586,7,84,2244.538666323563,0
